BeerID,Style,StyleID,Size(L),OG,FG,ABV,IBU,Color,BoilSize,BoilTime,BoilGravity,Efficiency,MashThickness,SugarScale,BrewMethod
64968,Standard American Beer,1,75.71,1.057,1.014,5.61,8.63,4.15,90.85,90,1.047,75,1.5,Specific Gravity,4
56590,Standard American Beer,1,83.28,1.082,1.02,8.03,80.99,5.27,90.85,60,1.075,65,1.5,Specific Gravity,4
42483,Standard American Beer,1,75.71,1.062,1.014,6.3,27.51,26.63,90.85,60,1.051,70,N/A,Specific Gravity,4
41315,Standard American Beer,1,66,1.062,1.019,5.61,25.43,3.93,90,90,1.045,80,3,Specific Gravity,4
57803,Standard American Beer,1,80,1.059,1.015,5.81,0,5.1,90,60,1.052,58,3,Specific Gravity,4
58661,Standard American Beer,1,60,1.054,1.016,4.88,21.53,11.36,90,90,1.036,80,3,Specific Gravity,4
32852,Standard American Beer,1,68,1.064,1.011,6.95,106.28,4.78,89,60,1.049,68,5.2,Specific Gravity,4
67777,Standard American Beer,1,83.28,1.052,1.01,5.51,17.17,4.14,88.96,60,1.048,75,1.5,Specific Gravity,4
52632,Standard American Beer,1,75.71,1.063,1.013,6.58,26.73,3.02,88.5,90,1.054,90,1.25,Specific Gravity,4
42461,Standard American Beer,1,80,1.053,1.012,5.28,20.43,3.75,86,60,1.049,74,2.8,Specific Gravity,4
58229,Standard American Beer,1,75,1.045,1.006,5.04,22.32,3.2,85,60,1.039,80,2.8,Specific Gravity,4
65239,Standard American Beer,1,75,1.035,1.009,3.42,0,3.25,85,60,1.031,78,3,Specific Gravity,4
54446,Standard American Beer,1,60,1.056,1.018,4.95,32.34,8.87,85,90,1.04,83,3,Specific Gravity,4
69082,Standard American Beer,1,69,1.072,1.018,7.07,0,10.2,85,60,1.058,90,2.5,Specific Gravity,4
72887,Standard American Beer,1,70,1.044,1.007,4.8,59.23,10.49,85,60,1.036,68,2,Specific Gravity,4
67091,Standard American Beer,1,75,1.076,1.019,7.48,0,23.49,85,60,1.067,78,3,Specific Gravity,4
58857,Standard American Beer,1,75.71,1.06,1.014,5.99,26.53,5.31,83.28,60,1.054,78,1.5,Specific Gravity,4
29113,Standard American Beer,1,60.57,1.052,1.012,5.29,27.38,6.56,83.28,60,1.038,75,1.3,Specific Gravity,4
53590,Standard American Beer,1,72.68,1.049,1.007,5.43,22.34,2.76,82.14,90,1.043,85,1.5,Specific Gravity,4
22630,Standard American Beer,1,75,1.054,1.012,5.53,35.42,3.32,80.9,60,1.05,82,3,Specific Gravity,4
51851,Standard American Beer,1,55,1.047,1.008,5.15,16.2,3.22,80,90,1.032,68,N/A,Specific Gravity,3
65621,Standard American Beer,1,60,1.057,1.011,5.96,18.96,3.3,80,90,1.042,85,3,Specific Gravity,4
52218,Standard American Beer,1,55,1.05,1.01,5.22,29.3,3.43,80,90,1.034,67,N/A,Specific Gravity,3
43872,Standard American Beer,1,70,1.049,1.011,5.04,26.11,3.67,80,70,1.043,90,3,Specific Gravity,4
49128,Standard American Beer,1,60,1.056,1.019,4.9,39.83,5.4,80,60,1.042,85,3,Specific Gravity,4
42744,Standard American Beer,1,60,1.058,1.02,5.01,32.52,28.38,80,75,1.043,84,3,Specific Gravity,4
44206,Standard American Beer,1,49.21,1.047,1.008,5.17,18.16,2.83,79.49,60,1.029,75,2,Specific Gravity,4
68525,Standard American Beer,1,70,1.049,1.008,5.35,25.89,3.47,78,60,1.044,70,N/A,Specific Gravity,4
70434,Standard American Beer,1,75.71,1.024,1.006,2.3,0,2.6,75.71,60,1.024,50,1.25,Specific Gravity,4
61630,Standard American Beer,1,64.35,1.05,1.009,5.45,39.04,3.97,75.71,60,1.043,72,2,Specific Gravity,4
54836,Standard American Beer,1,60,1.06,1.01,6.54,0,3.98,75,60,1.048,75,3.2,Specific Gravity,4
52883,Standard American Beer,1,60,1.059,1.012,6.2,38.9,4.42,75,60,1.047,70,3,Specific Gravity,4
72769,Standard American Beer,1,62,1.051,1.012,5.11,9.58,6.87,75,60,1.042,80,3,Specific Gravity,4
45207,Standard American Beer,1,50,1.069,1.017,6.79,68.33,7.74,75,60,1.046,83,3,Specific Gravity,4
60123,Standard American Beer,1,60.57,1.054,1.013,5.38,22.51,3.45,74.19,60,1.044,84,1.5,Specific Gravity,4
26636,Standard American Beer,1,64.35,1.056,1.017,5.08,19.84,13.58,73.82,60,1.048,70,1.5,Specific Gravity,4
69503,Standard American Beer,1,56,1.052,1.013,5.24,21.04,2.45,73,90,1.04,90,3,Specific Gravity,4
63694,Standard American Beer,1,63,1.051,1.01,5.47,13.18,3.97,72,60,1.045,75,3,Specific Gravity,4
35464,Standard American Beer,1,64.35,1.05,1.012,4.87,5.47,3.99,71.92,60,1.044,74,1.5,Specific Gravity,4
37325,Standard American Beer,1,64.35,1.063438479,1.012675093,6.66,53.61,7.21,71.92,60,14,73,1.5,Plato,4
59628,Standard American Beer,1,64.35,1.052,1.013,5.12,36.51,8.63,71.92,60,1.047,74,1.5,Specific Gravity,4
55498,Standard American Beer,1,64.35,1.052,1.013,5.1,55.33,14.51,71.92,60,1.046,74,1.5,Specific Gravity,4
46152,Standard American Beer,1,64.35,1.06,1.021,5.13,40.67,18.66,71.92,60,1.053,74,1.5,Specific Gravity,4
55094,Standard American Beer,1,64.35,1.05,1.016,4.45,26.07,20.51,71.92,60,1.045,74,1.5,Specific Gravity,4
37080,Standard American Beer,1,58.67,1.102,1.026,10.07,30.04,50,71.92,60,1.083,75,1.5,Specific Gravity,4
54706,Standard American Beer,1,64.35,1.049288484,1.011642925,4.94,17.59,2.66,71.36,90,11.1,81,1.5,Plato,4
57949,Standard American Beer,1,64.35,1.049644296,1.011727072,4.97,17.26,3.07,71.36,90,11.1,76,1.5,Plato,4
32631,Standard American Beer,1,60,1.041,1.009,4.24,21.06,4.63,70,60,1.035,70,3,Specific Gravity,4
49175,Standard American Beer,1,50,1.051,1.009,5.62,28.33,5.53,70,60,1.037,70,3,Specific Gravity,4
67216,Standard American Beer,1,56.78,1.05,1.01,5.31,37.38,3.51,68.14,60,1.042,75,1.3,Specific Gravity,4
47304,Standard American Beer,1,56.78,1.05,1.012,5.07,25.17,3.84,68.14,60,1.042,67,1.25,Specific Gravity,4
36727,Standard American Beer,1,56.78,1.069,1.018,6.76,17.87,4.07,68.14,60,1.058,78,1.5,Specific Gravity,4
69514,Standard American Beer,1,56.78,1.067,1.017,6.6,23.85,4.38,68.14,60,1.056,68,N/A,Specific Gravity,4
49233,Standard American Beer,1,60.57,1.044,1.011,4.37,0,4.57,68.14,60,1.039,35,N/A,Specific Gravity,1
17745,Standard American Beer,1,49.21,1.047950944,1.011975639,4.72,34.32,5.16,68.14,90,8.7,75,1.5,Plato,4
41695,Standard American Beer,1,60.57,1.055,1.012,5.63,16.68,5.39,68.14,60,1.049,70,1.5,Specific Gravity,4
55826,Standard American Beer,1,58.67,1.054,1.01,5.67,26.09,6.22,68.14,60,1.046,75,1.5,Specific Gravity,4
59859,Standard American Beer,1,58.67,1.056,1.011,5.88,19.98,6.6,68.14,60,1.048,75,1.5,Specific Gravity,4
72615,Standard American Beer,1,62.46,1.067,1.017,6.64,0,6.8,68.14,60,1.062,70,1.33,Specific Gravity,4
45503,Standard American Beer,1,58.67,1.08,1.018,8.2,246.46,11.6,68.14,60,1.069,52,1.5,Specific Gravity,4
71003,Standard American Beer,1,55,1.049,1.012,4.83,12.92,4.33,68,90,1.04,73,3,Specific Gravity,4
37402,Standard American Beer,1,65,1.05,1.008,5.62,92.8,5,68,60,1.048,55,3,Specific Gravity,4
65741,Standard American Beer,1,60,1.056,1.013,5.69,16.86,2.4,67,90,1.05,90,3,Specific Gravity,4
72602,Standard American Beer,1,57,1.049,1.012,4.8,0,3.83,67,60,1.041,60,N/A,Specific Gravity,3
15102,Standard American Beer,1,60.57,1.055,1.013,5.53,1.66,3.81,66.24,30,1.05,80,1.5,Specific Gravity,4
28633,Standard American Beer,1,54.9,1.053,1.013,5.26,28.37,6.59,65.1,60,1.045,65,2.9,Specific Gravity,4
73562,Standard American Beer,1,18,1.054,1,7.14,0,0,65,60,1.015,75,3.5,Specific Gravity,4
51201,Standard American Beer,1,60,1.042,1.01,4.09,0,3.12,65,60,1.038,70,3,Specific Gravity,4
44878,Standard American Beer,1,55,1.052,1.013,5.16,0,3.52,65,60,1.044,65,2.5,Specific Gravity,4
44049,Standard American Beer,1,50,1.022,1.006,2.19,77.7,3.53,65,60,1.017,60,1.5,Specific Gravity,4
67616,Standard American Beer,1,75,1.056,1.013,5.64,25.23,3.57,65,60,1.064,86,3,Specific Gravity,4
66367,Standard American Beer,1,57,1.048,1.01,5.05,0,3.65,65,60,1.042,65,2.5,Specific Gravity,4
53752,Standard American Beer,1,55,1.05,1.009,5.36,21.65,4.09,65,60,1.031,65,2.5,Specific Gravity,4
66383,Standard American Beer,1,45,1.054,1.013,5.31,10.6,4.78,65,60,1.037,70,3,Specific Gravity,4
69196,Standard American Beer,1,50,1.045,1.011,4.47,47.79,6.91,65,60,1.035,60,1.5,Specific Gravity,4
41545,Standard American Beer,1,60.57,1.039,1.006,4.32,5.91,2.63,64.35,30,1.037,78,1.25,Specific Gravity,4
21654,Standard American Beer,1,60.57,1.045,1.007,5.03,40.44,3.89,64.35,60,1.042,70,1.3,Specific Gravity,4
66710,Standard American Beer,1,53,1.057,1.011,6.22,0,15.42,64.35,55,1.047,65,1.1,Specific Gravity,4
73809,Standard American Beer,1,54,1.05,1.004,6.07,37.75,3.41,64,60,1.042,75,2.9,Specific Gravity,4
40696,Standard American Beer,1,59,1.048,1.012,4.71,27.62,11.64,64,60,1.044,84,4,Specific Gravity,4
41623,Standard American Beer,1,55,1.05,1.011,5.04,46.15,5.15,63,70,1.043,75,3.4,Specific Gravity,4
59644,Standard American Beer,1,53,1.044,1.009,4.63,96.99,3.47,62,60,1.038,67,3,Specific Gravity,4
36031,Standard American Beer,1,55,1.063,1.016,6.21,46.58,7.4,62,90,1.056,85,2.55,Specific Gravity,4
27187,Standard American Beer,1,55,1.047061205,1.010699087,4.77,27.05,6.32,61,60,10.6,70,4.95,Plato,4
73680,Standard American Beer,1,121.13,1.044,1.007,4.85,28,2.7,60.57,30,1.089,35,N/A,Specific Gravity,1
47238,Standard American Beer,1,41.64,1.044,1.012,4.21,21.31,2.87,60.57,90,1.03,85,1.5,Specific Gravity,4
19161,Standard American Beer,1,45.42,1.069,1.012,7.56,59.06,3.83,60.57,60,1.052,77.81,1.3,Specific Gravity,4
44710,Standard American Beer,1,51.1,1.066,1.018,6.36,137.93,5.12,60.57,60,1.056,70,N/A,Specific Gravity,2
64319,Standard American Beer,1,56.78,1.053,1.013,5.22,27.68,7.3,60.57,60,1.05,70,1.5,Specific Gravity,4
67270,Standard American Beer,1,53,1.091,1.015,10.88,0,19.48,60.57,55,1.08,65,1.1,Specific Gravity,4
47954,Standard American Beer,1,50,1.061,1.01,6.69,15.72,3.11,60,90,1.051,75,3,Specific Gravity,4
57093,Standard American Beer,1,70,1.04,1.01,3.9,18.98,3.15,60,90,1.046,65,3,Specific Gravity,4
43442,Standard American Beer,1,50,1.051,1.012,5.16,21.98,3.26,60,60,1.043,85,3,Specific Gravity,4
50605,Standard American Beer,1,55,1.051,1.013,5.04,11.92,3.37,60,60,1.047,75,3,Specific Gravity,4
51698,Standard American Beer,1,50,1.075,1.016,7.85,82.78,4.39,60,60,1.063,70,N/A,Specific Gravity,4
48210,Standard American Beer,1,55,1.049,1.012,4.91,24.47,4.41,60,60,1.045,75,3,Specific Gravity,4
50342,Standard American Beer,1,50,1.052,1.014,5.01,28.12,4.49,60,60,1.043,75,3,Specific Gravity,4
31847,Standard American Beer,1,50,1.055,1.009,5.97,44.51,4.83,60,90,1.046,60,3,Specific Gravity,4
38792,Standard American Beer,1,55,1.051,1.008,5.61,32.23,5.39,60,60,1.047,75,3,Specific Gravity,4
32982,Standard American Beer,1,55,1.048482487,1.008266515,5.28,43.46,5.85,60,60,11.1,75,3,Plato,4
19311,Standard American Beer,1,50,1.047,1.01,4.84,18.76,5.88,60,60,1.039,80,4,Specific Gravity,4
54892,Standard American Beer,1,55,1.054,1.009,5.93,75.72,6.79,60,60,1.05,75,3,Specific Gravity,4
42140,Standard American Beer,1,55,1.044970136,1.008158514,4.83,31,8.28,60,60,10.3,75,3,Plato,4
41840,Standard American Beer,1,55,1.054,1.01,5.75,37.48,8.9,60,60,1.049,75,3,Specific Gravity,4
38183,Standard American Beer,1,50,1.037,1.009,3.69,12.02,14.35,60,60,1.031,60,3,Specific Gravity,4
52425,Standard American Beer,1,50,1.066,1.01,7.41,57.13,3.37,59,90,1.056,84,3,Specific Gravity,4
42542,Standard American Beer,1,54.02,1.06,1.012,6.23,20.72,4.31,58.67,60,1.052,70,N/A,Specific Gravity,2
39038,Standard American Beer,1,50,1.028,1.007,2.74,0,2.24,58,60,1.024,75,3,Specific Gravity,4
68053,Standard American Beer,1,50,1.051,1.012,5.08,34.74,3.12,58,60,1.044,75,3.1,Specific Gravity,4
57896,Standard American Beer,1,50,1.059,1.015,5.81,44.56,3.89,58,60,1.051,70,3,Specific Gravity,4
27588,Standard American Beer,1,50,1.059,1.014,5.89,50.24,3.89,58,60,1.051,70,3,Specific Gravity,4
29235,Standard American Beer,1,52,1.065,1.013,6.84,115.75,3.93,58,60,1.058,70,3.5,Specific Gravity,4
73396,Standard American Beer,1,53,1.057,1.014,5.61,0,6.97,58,60,1.052,70,3.1,Specific Gravity,4
62251,Standard American Beer,1,50,1.05,1.009,5.44,23.12,3.81,57.5,60,1.043,72,3,Specific Gravity,4
42730,Standard American Beer,1,45,1.045,1.007,5,16.92,2.35,57,60,1.036,70,3.5,Specific Gravity,4
63016,Standard American Beer,1,48,1.051,1.018,4.37,67.94,25.53,57,60,1.043,74,3,Specific Gravity,4
11305,Standard American Beer,1,45.4,1.05,1.008,5.46,16.42,3.23,56.8,60,1.04,75,2.9,Specific Gravity,4
48354,Standard American Beer,1,37.85,1.043,1.008,4.56,14.25,2.87,56.78,90,1.029,75,1.5,Specific Gravity,4
54027,Standard American Beer,1,45.42,1.048,1.009,5.04,30.16,2.91,56.78,60,1.038,75,1.5,Specific Gravity,4
71399,Standard American Beer,1,41.64,1.053,1.009,5.72,11.12,3.47,56.78,60,1.039,81,1.2,Specific Gravity,4
36287,Standard American Beer,1,53,1.056,1.015,5.26,22.88,3.77,56.78,60,1.052,70,1.5,Specific Gravity,4
34307,Standard American Beer,1,41.64,1.052,1.009,5.66,18.71,3.78,56.78,60,1.038,70,1.25,Specific Gravity,4
61061,Standard American Beer,1,41.64,1.051,1.013,5.02,21.42,3.89,56.78,60,1.037,74,N/A,Specific Gravity,3
62146,Standard American Beer,1,41.64,1.05,1.009,5.34,15.82,4.01,56.78,90,1.037,75,1.5,Specific Gravity,4
65930,Standard American Beer,1,41.64,1.05,1.013,4.86,27.33,4.62,56.78,60,1.037,70,N/A,Specific Gravity,3
55034,Standard American Beer,1,56.78,1.069,1.017,6.76,47.29,4.67,56.78,60,1.069,75,1.5,Specific Gravity,4
42753,Standard American Beer,1,56.78,1.05,1.012,4.96,54.01,4.68,56.78,60,1.05,75,1.5,Specific Gravity,4
66686,Standard American Beer,1,49.21,1.068,1.015,6.93,0,6.79,56.78,60,1.059,72,1.5,Specific Gravity,4
71776,Standard American Beer,1,41.64,1.055,1.012,5.67,34.44,7.25,56.78,90,1.04,75,2.6,Specific Gravity,4
28581,Standard American Beer,1,49.21,1.074935592,1.016251572,7.7,21.86,7.79,56.78,90,15.9,85,1.5,Plato,4
25045,Standard American Beer,1,49.21,1.072722672,1.01816936,7.16,0,8.65,56.78,90,15.4,85,1.5,Plato,4
50584,Standard American Beer,1,41.64,1.052,1.013,5.15,20.99,10.82,56.78,60,1.038,85,1.4,Specific Gravity,4
30560,Standard American Beer,1,56.78,1.152,1.036,15.13,0,13.57,56.78,60,1.152,70,N/A,Specific Gravity,3
54088,Standard American Beer,1,41.64,1.044,1.011,4.29,0,16.37,56.78,60,1.032,80,1.4,Specific Gravity,4
71579,Standard American Beer,1,45.42,1.054,1.012,5.55,38.1,22.63,56.78,60,1.043,60,N/A,Specific Gravity,2
52045,Standard American Beer,1,41.64,1.074,1.019,7.33,55.93,30.01,56.78,90,1.055,80,1.4,Specific Gravity,4
25016,Standard American Beer,1,50,1.055,1.014,5.37,0,10.57,56.5,70,1.048,70,3,Specific Gravity,4
52002,Standard American Beer,1,45.42,1.085,1.019,8.66,42.23,4.34,56.4,90,1.059,85,1.5,Specific Gravity,4
45711,Standard American Beer,1,41.64,1.072,1.013,7.77,77.5,7.76,56.4,60,1.053,80,1.25,Specific Gravity,4
71053,Standard American Beer,1,50,1.046,1.012,4.57,0,3.34,56,60,1.041,75,2.5,Specific Gravity,4
67304,Standard American Beer,1,50,1.052,1.004,6.35,25.71,3.36,56,60,1.046,85,2.5,Specific Gravity,4
73118,Standard American Beer,1,50,1.046,1.007,5.14,29.92,3.42,56,60,1.041,75,2.5,Specific Gravity,4
49515,Standard American Beer,1,48,1.06,1.015,5.9,0,3.86,56,60,1.051,77,2.5,Specific Gravity,4
72343,Standard American Beer,1,50,1.05,1.01,5.35,81.27,5.05,56,60,1.045,75,3,Specific Gravity,4
71061,Standard American Beer,1,50,1.057,1.014,5.62,0,5.95,56,60,1.051,75,2.5,Specific Gravity,4
70268,Standard American Beer,1,48,1.077,1.015,8.05,27.33,6.69,56,60,1.062,75,2.5,Specific Gravity,4
52484,Standard American Beer,1,50,1.081,1.011,9.16,0,17.03,56,60,1.072,75,2.5,Specific Gravity,4
16700,Standard American Beer,1,50,1.069532043,1.0171291,6.87,17.78,3.35,55.4,90,15.4,85,3,Plato,4
34037,Standard American Beer,1,50,1.044,1.011,4.32,9.34,2.64,55,60,1.04,70,3,Specific Gravity,4
67524,Standard American Beer,1,50,1.055,1.012,5.73,33.36,3.39,55,60,1.05,85,3,Specific Gravity,4
64423,Standard American Beer,1,50,1.051,1.008,5.68,28.92,3.73,55,60,1.047,70,13,Specific Gravity,4
54004,Standard American Beer,1,42,1.054,1.012,5.59,56.72,3.75,55,90,1.041,70,1,Specific Gravity,4
52985,Standard American Beer,1,50,1.052,1.012,5.26,10.79,3.98,55,60,1.047,70,3,Specific Gravity,4
36349,Standard American Beer,1,42,1.047,1.009,5.1,22.88,5.02,55,90,1.036,70,3,Specific Gravity,4
30085,Standard American Beer,1,50,1.073,1.017,7.4,44,5.25,55,90,1.067,75,2.8,Specific Gravity,4
57211,Standard American Beer,1,50,1.056,1.014,5.56,64.83,8.03,55,60,1.051,70,3,Specific Gravity,4
53845,Standard American Beer,1,45,1.054,1.015,5.12,20.24,12.28,55,60,1.044,68,2.7,Specific Gravity,4
68851,Standard American Beer,1,50,1.088,1.023,8.55,21.36,40.3,55,60,1.08,80,3,Specific Gravity,4
48746,Standard American Beer,1,45.42,1.054,1.01,5.8,15.39,3.07,54.89,90,1.044,78,1.5,Specific Gravity,4
40041,Standard American Beer,1,45.42,1.048,1.008,5.25,10.86,3.11,54.89,60,1.04,80,1.25,Specific Gravity,4
73223,Standard American Beer,1,41.64,1.052,1.009,5.57,41.48,3.55,54.89,60,1.039,75,N/A,Specific Gravity,4
63527,Standard American Beer,1,45.42,1.056,1.013,5.64,0,3.59,54.89,90,1.046,75,1.5,Specific Gravity,4
64197,Standard American Beer,1,49.21,1.053001928,1.013238175,5.22,49.93,5.12,54.89,60,11.8,79,1.07,Plato,4
52181,Standard American Beer,1,49.21,1.06,1.015,5.87,27.93,5.5,54.89,60,1.053,70,1.5,Specific Gravity,4
73052,Standard American Beer,1,45.42,1.048,1.01,5.04,25.3,11.61,54.89,75,1.04,80,1.5,Specific Gravity,4
48981,Standard American Beer,1,45.42,1.059,1.015,5.85,0,45.99,54.89,60,1.049,60,1.25,Specific Gravity,4
6976,Standard American Beer,1,45,1.039,1.008,4.13,21.18,2.68,54,60,1.033,78,3.8,Specific Gravity,4
6541,Standard American Beer,1,48,1.046,1.007,5.15,16.79,3.3,54,60,1.041,70,2.7,Specific Gravity,4
37591,Standard American Beer,1,40,1.053,1.011,5.61,27.54,3.64,54,60,1.04,68,3,Specific Gravity,4
72952,Standard American Beer,1,44,1.097,1.022,9.8,54.32,50,54,60,1.079,75,2.5,Specific Gravity,4
45331,Standard American Beer,1,43.53,1.047,1.008,5.14,18.85,2.9,53.94,90,1.038,78,1.5,Specific Gravity,4
33721,Standard American Beer,1,45.42,1.047792204,1.009968152,4.96,20.82,3.06,53.94,75,10.1,80,1.25,Plato,4
45833,Standard American Beer,1,43.53,1.062,1.01,6.81,66.49,7.73,53.94,60,1.05,73,1.25,Specific Gravity,4
9674,Standard American Beer,1,45.42,1.045,1.01,4.6,13.29,2.53,53,60,1.039,80,1.5,Specific Gravity,4
2798,Standard American Beer,1,45.42,1.046,1.011,4.49,14.18,2.65,53,60,1.039,78,N/A,Specific Gravity,3
59026,Standard American Beer,1,41.64,1.038,1.006,4.19,9.44,2.76,53,90,1.03,75,1.5,Specific Gravity,4
51178,Standard American Beer,1,37.85,1.047,1.011,4.78,10,2.78,53,90,1.034,80,1.5,Specific Gravity,4
42388,Standard American Beer,1,45.42,1.047,1.011,4.79,16.61,2.88,53,60,1.041,80,N/A,Specific Gravity,3
33628,Standard American Beer,1,45.42,1.047,1.012,4.64,16.61,2.9,53,60,1.04,80,N/A,Specific Gravity,3
56446,Standard American Beer,1,37.85,1.046,1.008,5.04,16.46,2.96,53,60,1.033,68,1.5,Specific Gravity,4
54974,Standard American Beer,1,45.42,1.047,1.012,4.58,16.7,2.96,53,60,1.04,80,1.5,Specific Gravity,4
54933,Standard American Beer,1,43.53,1.05,1.008,5.46,14.69,3.04,53,90,1.041,80,1.33,Specific Gravity,4
36033,Standard American Beer,1,45.42,1.047,1.01,4.92,17.35,3.12,53,60,1.041,80,N/A,Specific Gravity,3
48440,Standard American Beer,1,45.42,1.059,1.015,5.83,16.86,3.18,53,60,1.051,70,1.5,Specific Gravity,4
1607,Standard American Beer,1,41.64,1.05,1.01,5.21,18.05,3.49,53,60,1.039,85,1.5,Specific Gravity,4
3432,Standard American Beer,1,45.42,1.046,1.011,4.52,17.67,3.55,53,60,1.039,79,N/A,Specific Gravity,3
63279,Standard American Beer,1,37.85,1.053,1.011,5.56,67.84,3.59,53,60,1.038,72,1.3,Specific Gravity,4
56461,Standard American Beer,1,49.21,1.063,1.009,7.12,54.7,3.71,53,60,1.059,82,1.4,Specific Gravity,4
41164,Standard American Beer,1,45.42,1.053,1.011,5.46,20.93,3.92,53,60,1.045,70,1.5,Specific Gravity,4
37892,Standard American Beer,1,37.85,1.061,1.014,6.19,22.39,3.93,53,90,1.044,70,1.2,Specific Gravity,4
26028,Standard American Beer,1,45.42,1.092,1.022,9.2,36.4,4.04,53,60,1.079,70,2,Specific Gravity,4
52176,Standard American Beer,1,41.64,1.046,1.012,4.55,14.17,4.12,53,60,1.036,70,1.5,Specific Gravity,4
35456,Standard American Beer,1,41.64,1.05,1.006,5.69,21.53,4.13,53,75,1.039,70,1.25,Specific Gravity,4
28714,Standard American Beer,1,45.42,1.048,1.013,4.59,18.75,4.19,53,60,1.041,70,2,Specific Gravity,4
6263,Standard American Beer,1,45.42,1.045,1.01,4.59,19.78,4.46,53,60,1.039,81,N/A,Specific Gravity,3
65479,Standard American Beer,1,41.64,1.053,1.013,5.24,23.4,4.66,53,90,1.042,70,1.5,Specific Gravity,4
50530,Standard American Beer,1,37.85,1.043,1.008,4.62,36.05,4.87,53,60,1.031,35,1.5,Specific Gravity,4
59348,Standard American Beer,1,41.64,1.04,1.009,4.08,20.46,5.43,53,60,1.032,80,1.4,Specific Gravity,4
65663,Standard American Beer,1,39.75,1.044,1.009,4.58,32.98,5.71,53,60,1.033,78,2,Specific Gravity,4
34056,Standard American Beer,1,64.35,1.044,1.011,4.32,46.11,5.74,53,60,1.053,88,N/A,Specific Gravity,2
54419,Standard American Beer,1,50,1.064,1.016,6.34,64.23,5.81,53,60,1.061,70,N/A,Specific Gravity,3
62626,Standard American Beer,1,37.85,1.06,1.015,5.9,26.32,6.02,53,90,1.043,70,1.25,Specific Gravity,4
48070,Standard American Beer,1,45.42,1.09,1.022,8.83,0,6.14,53,60,1.077,70,1.5,Specific Gravity,4
66762,Standard American Beer,1,49.21,1.05,1.011,5.1,13.97,6.14,53,60,1.046,70,1.1,Specific Gravity,4
50783,Standard American Beer,1,41.64,1.045,1.012,4.3,44.49,6.27,53,60,1.036,79,1.5,Specific Gravity,4
72452,Standard American Beer,1,45.42,1.051,1.008,5.57,25.59,7.44,53,60,1.044,75,1.33,Specific Gravity,4
59189,Standard American Beer,1,45.42,1.06,1.015,5.86,39.67,9.1,53,60,1.051,70,1.5,Specific Gravity,4
64021,Standard American Beer,1,37.85,1.029,1.008,2.76,46.17,11.9,53,60,1.021,35,1.5,Specific Gravity,4
64128,Standard American Beer,1,18.93,1.067,1,8.81,0.01,0,52.62,60,1.024,85,1.5,Specific Gravity,4
